LotArea,GrLivArea,CentralAir,Cond,Qual,SalePrice
9490,3228,Y,5B,7B,217141.585059222
21000,1134,Y,5B,7B,239580.426470407
11341,788,N,5B,7B,100596.401654617
8402,1986,Y,5B,7B,226668.383658061
8176,2332,Y,5B,7B,193235.007826733
14450,1218,Y,5B,7B,204392.355818173
39104,900,Y,5B,7B,205434.120787658
18800,1947,Y,5B,7B,237337.292394241
5925,1616,Y,5B,7B,196351.82899193
4426,1820,Y,5B,7B,219681.407269984
25000,2520,Y,5B,7B,259984.823059891
13360,1358,Y,5B,7B,190372.003125309
12090,1095,Y,5B,7B,182457.519737962
1680,1842,Y,5B,7B,201900.480710632
28698,1752,Y,5B,7B,210410.865055282
12640,938,Y,5B,7B,206738.663178491
8814,1034,Y,5B,7B,200754.072353884
11606,2183,Y,5B,7B,208702.606357657
9200,894,Y,5B,7B,157707.895421207
15593,1053,Y,5B,7B,177284.344227779
22950,1131,Y,5B,7B,199955.310677004
8197,1626,Y,5B,7B,160562.896746806
8635,672,Y,5B,7B,170294.382194805
6762,1593,Y,5B,7B,177913.695207625
2544,1577,Y,5B,7B,166194.034804128
10448,1855,Y,5B,7B,210917.66128381
10200,996,Y,5B,7B,171075.636371953
10380,2822,Y,5B,7B,265210.968350871
12919,1664,Y,5B,7B,257919.600938281
8176,1950,Y,5B,7B,203708.373325472
6858,334,N,5B,7B,98772.6268212982
8125,2121,Y,5B,7B,231304.143896149
12803,1617,Y,5B,7B,229564.957124934
1950,1894,Y,5B,7B,173974.826787476
7800,1494,Y,5B,7B,190618.844299633
8405,2285,Y,5B,7B,170314.727139593
6000,1047,Y,5B,7B,187852.077938058
6930,1652,Y,5B,7B,181279.70393981
10800,1855,Y,5B,7B,255395.20278514
10920,1116,Y,5B,7B,162044.350614649
8791,2417,Y,5B,7B,207088.629883246
9548,1640,Y,5B,7B,181119.259757168
8755,2158,N,5B,7B,222827.779414954
9020,1040,Y,5B,7B,137402.17738457
7750,1456,N,5B,7B,217331.495393362
3982,1086,Y,5B,7B,167703.912876509
6380,1336,Y,5B,7B,159971.489153216
6600,1774,Y,5B,7B,158917.649691148
13360,1717,Y,5B,7B,202956.6417065
8450,768,N,5B,7B,136595.570267124
6292,1600,Y,5B,7B,187652.651477597
7200,1113,Y,5B,7B,158346.494539861
9790,1316,Y,5B,7B,186968.706973965
8400,2468,Y,5B,7B,245681.421212927
8658,1140,Y,5B,7B,192426.705638819
2448,1500,Y,5B,7B,192407.548121665
8163,1097,Y,5B,7B,183202.179283912
11787,1204,Y,5B,7B,206512.137878234
1680,2270,Y,5B,7B,186365.37229626
10634,1344,Y,5B,7B,219688.090584793
11645,1489,Y,5B,7B,188776.843148581
14200,1800,Y,5B,7B,229831.25359665
11029,1636,Y,5B,7B,141883.541234088
25286,1680,Y,5B,7B,277883.553606178
8462,1605,N,5B,7B,200089.511340541
13159,1131,Y,5B,7B,121685.697031184
13300,1121,Y,5B,7B,152459.787257034
4500,1148,Y,5B,7B,142729.778192631
9571,2945,Y,5B,7B,250408.514486386
6979,2243,Y,5B,7B,201171.58924746
10402,1080,Y,5B,7B,131230.841427874
7630,1701,Y,5B,7B,181062.834617422
11600,904,Y,5B,7B,189385.280161322
12227,1502,Y,5B,7B,187510.132333712
8450,2515,Y,5B,7B,209300.96642812
1680,894,Y,5B,7B,180076.973390745
6960,1337,Y,5B,7B,163477.457341632
19378,3112,Y,5B,7B,249546.258522715
6762,1393,Y,5B,7B,236297.111804489
7590,952,Y,5B,7B,188282.291605698
2001,840,Y,5B,7B,139063.346364489
6993,1766,Y,5B,7B,181346.131742878
13286,3395,Y,5B,7B,297120.061021314
7056,1720,Y,5B,7B,205244.474332624
159000,1349,Y,5B,7B,181014.514735549
4590,1802,N,5B,7B,179857.999198309
12803,1253,Y,5B,7B,152133.803850717
10141,1440,Y,5B,7B,168793.958660766
11616,2468,Y,5B,7B,255651.824089093
53107,1466,Y,5B,7B,206657.881398126
10380,2042,Y,5B,7B,168321.911597428
12665,987,Y,5B,7B,136286.635888703
10007,1625,Y,5B,7B,212769.670506572
7227,1733,Y,5B,7B,196727.481361696
9920,1092,Y,5B,7B,145927.670550697
10800,2259,Y,5B,7B,260373.821277392
8741,1510,Y,5B,7B,175192.315870985
13400,848,Y,5B,7B,153004.944665184
9337,1073,Y,5B,7B,131314.533708063
10150,2290,Y,5B,7B,257430.9144687
6911,1392,Y,5B,7B,171260.290983848
4435,1382,Y,5B,7B,174356.361526028
11302,1639,Y,5B,7B,184923.848527541
6000,1218,Y,5B,7B,130065.928359474
8544,1052,Y,5B,7B,153910.538530542
10900,1470,Y,5B,7B,186274.385535888
9600,2149,Y,5B,7B,194234.717363703
10382,1992,Y,5B,7B,177317.056845055
12416,1978,Y,5B,7B,222804.62729711
14536,1358,Y,5B,7B,152080.067818968
14977,1040,Y,5B,7B,141846.452245285
10356,1604,Y,5B,7B,176990.579943052
5330,904,Y,5B,7B,169279.585306978
11600,1620,Y,5B,7B,213003.780628955
9765,1668,Y,5B,7B,199515.42559534
9750,854,Y,5B,7B,196744.664004406
4400,894,Y,5B,7B,152247.133274101
14154,1714,Y,5B,7B,280029.857327023
10208,1355,Y,5B,7B,186417.236917133
6204,1208,Y,5B,7B,156879.318673222
11500,2730,Y,5B,7B,238698.753816919
13710,858,Y,5B,7B,150563.78980078
11040,1152,Y,5B,7B,174392.952305202
18450,1839,Y,5B,7B,253093.691815967
8462,987,Y,5B,7B,155955.759606622
17104,2402,Y,5B,7B,212744.207508291
3182,1034,Y,5B,7B,142187.327757461
7200,1150,Y,5B,7B,184564.146405479
13693,1442,Y,5B,7B,209671.872450588
14762,1968,Y,5B,7B,252328.183457046
6768,1796,Y,5B,7B,173331.15810173
9786,1716,Y,5B,7B,176452.398231034
11639,1262,Y,5B,7B,180661.805406413
5600,1456,Y,5B,7B,154986.287298785
8530,825,Y,5B,7B,142809.358281767
12358,894,Y,5B,7B,175688.43791201
8885,971,N,5B,7B,130211.166552826
7875,2121,Y,5B,7B,184221.723026798
9100,1610,Y,5B,7B,154824.829408996
14963,2414,Y,5B,7B,254675.29415636
11241,1224,Y,5B,7B,155566.371887393
8640,1496,Y,5B,7B,188937.053489258
11409,1458,Y,5B,7B,216805.521387041
12615,1040,N,5B,7B,144730.273480813
12224,1632,Y,5B,7B,200338.266996719
9937,1905,Y,5B,7B,247451.845551968
12342,2643,Y,5B,7B,241672.772858023
9750,1688,Y,5B,7B,170611.02019883
13568,1774,N,5B,7B,237021.991974698
14536,2392,Y,5B,7B,294928.66312061
7050,1150,Y,5B,7B,205312.657622931
12155,2097,Y,5B,7B,191805.233920166
9020,2713,Y,5B,7B,256618.929582611
5400,1040,Y,5B,7B,194298.588219908
10267,965,Y,5B,7B,133211.814044232
11049,2161,Y,5B,7B,272566.970915446
9505,1348,Y,5B,7B,203916.172658351
9297,1167,Y,5B,7B,167914.057158242
11625,2161,Y,5B,7B,210162.011651781
9135,875,N,5B,7B,193784.805417566
10437,2320,Y,5B,7B,206712.338943676
14191,2402,Y,5B,7B,294739.247475962
11120,2000,Y,5B,7B,227650.273250768
9600,1694,Y,5B,7B,195745.374332909
12677,1339,N,5B,7B,163243.345040799
10896,2158,Y,5B,7B,248359.848610651
10171,990,Y,5B,7B,212060.699353395
12615,1406,Y,5B,7B,166002.276544502
8777,1362,Y,5B,7B,180129.103217516
6442,882,N,5B,7B,177522.582137923
10020,1728,Y,5B,7B,215762.314978924
10240,1144,Y,5B,7B,195648.997919698
10530,1535,Y,5B,7B,224698.793755703
1920,1440,Y,5B,7B,148123.81216876
13518,1291,Y,5B,7B,196410.708433858
1680,1350,Y,5B,7B,189564.066061234
6000,1336,Y,5B,7B,160460.611926998
8846,1535,Y,5B,7B,191148.073611405
8064,768,Y,5B,7B,146594.09416707
4928,980,Y,5B,7B,158510.156697593
8990,2097,Y,5B,7B,228350.441274065
8450,1223,Y,5B,7B,180163.082268601
11851,943,Y,5B,7B,130931.984726523
11767,1236,Y,5B,7B,176025.083861443
4590,2183,Y,5B,7B,282839.194859887
12493,1960,Y,5B,7B,260503.080702781
13869,2504,Y,5B,7B,258399.165174105
13907,1216,Y,5B,7B,176934.819173376
7000,1116,Y,5B,7B,169552.157747042
11717,1482,Y,5B,7B,158799.054964019
70761,1689,Y,5B,7B,266030.773525999
5790,1336,Y,5B,7B,179318.01152261
6563,1392,Y,5B,7B,183801.031960056
12224,1242,Y,5B,7B,205995.097640454
9525,1829,Y,5B,7B,215957.316321705
10084,1489,Y,5B,7B,233274.19964133
34650,1432,Y,5B,7B,255666.739686194
8200,1336,Y,5B,7B,147107.833538528
8924,2144,Y,5B,7B,237659.246439355
18386,1728,Y,5B,7B,219423.896281806
8235,1734,Y,5B,7B,200848.219635707
8544,1829,Y,5B,7B,197063.557837859
13869,1382,Y,5B,7B,158742.242973523
10264,1554,Y,5B,7B,227052.806913831
7930,630,Y,5B,7B,146550.963032006
11764,1196,Y,5B,7B,167846.264160441
7800,2596,N,5B,7B,202172.395042148
9286,813,Y,5B,7B,155631.054322901
8740,1178,Y,5B,7B,145894.412969792
7153,1378,Y,5B,7B,157844.8375892
12243,1888,Y,5B,7B,222903.404299655
7862,1620,N,5B,7B,177732.971520901
6000,2080,Y,5B,7B,192425.928432266
7200,3493,Y,5B,7B,270085.150283116
9248,1349,Y,5B,7B,171980.946712538
11340,2418,Y,5B,7B,262275.368491433
12803,1137,Y,5B,7B,141326.332264157
16285,1844,Y,5B,7B,210347.312803956
4058,960,Y,5B,7B,139102.297943219
18800,1512,Y,5B,7B,221022.669555275
9900,2098,Y,5B,7B,244129.173221597
9017,1328,Y,5B,7B,167594.917928396
8199,1203,Y,5B,7B,148354.728245264
7200,1131,Y,5B,7B,176869.694896449
10970,1928,Y,5B,7B,191802.505586394
12615,1505,Y,5B,7B,195530.307051177
8470,1431,Y,5B,7B,163860.004544003
10208,892,Y,5B,7B,171818.812015495
7750,1855,Y,5B,7B,232245.372273625
10800,1080,Y,5B,7B,170231.443609313
12205,894,Y,5B,7B,133258.98168269
26178,747,Y,5B,7B,139031.268576571
11600,1340,N,5B,7B,207795.718607507
8738,1236,Y,5B,7B,201498.023782543
6442,1425,Y,5B,7B,178811.520473702
9600,1430,Y,5B,7B,180246.683879862
8248,987,Y,5B,7B,135121.471905994
12274,2554,Y,5B,7B,258286.567067488
3180,1178,Y,5B,7B,199272.056685906
9525,1208,Y,5B,7B,191641.121681935
14215,1294,Y,5B,7B,146024.996970046
10207,1440,N,5B,7B,179943.90049614
10029,1392,Y,5B,7B,180555.637335966
70761,864,Y,5B,7B,151054.063701044
6240,1484,N,5B,7B,216855.08618327
10800,1661,Y,5B,7B,227908.994919434
8730,1244,Y,5B,7B,197018.77076491
10041,1234,Y,5B,7B,139161.540424229
7150,1253,Y,5B,7B,204835.175727863
5395,1539,Y,5B,7B,209182.323939561
12384,2138,Y,5B,7B,214359.820149558
8960,1279,Y,5B,7B,165457.259805607
11851,1362,Y,5B,7B,214163.045890961
8544,1689,Y,5B,7B,177345.566602785
5600,1895,Y,5B,7B,188879.574173375
7200,1092,Y,5B,7B,183578.505270584
10200,1494,Y,5B,7B,165585.833649629
8012,988,Y,5B,7B,107692.366443607
8100,1600,Y,5B,7B,191361.960037088
9947,864,Y,5B,7B,207238.812536084
9022,2098,Y,5B,7B,238882.690865918
7388,1986,Y,5B,7B,236102.760070897
10400,1574,Y,5B,7B,232617.860899832
12438,1566,Y,5B,7B,226919.323545269
9600,1148,Y,5B,7B,229015.512837813
12677,1620,Y,5B,7B,178460.218583164
3182,1968,Y,5B,7B,161591.77944978
10793,1136,Y,5B,7B,151695.949434849
9750,1709,Y,5B,7B,191583.518502546
13891,1224,Y,5B,7B,166018.829191254
10142,1063,Y,5B,7B,175970.65120108
14260,1561,Y,5B,7B,250208.665919846
9017,864,Y,5B,7B,149390.729393642
11249,1632,Y,5B,7B,188709.483526697
6900,1950,Y,5B,7B,188037.979660365
10395,1183,Y,5B,7B,178491.133292353
10335,1096,Y,5B,7B,178609.603736157
11333,841,N,5B,7B,152515.193239764
12168,987,Y,5B,7B,158941.871804208
8777,960,N,5B,7B,132873.751037784
6442,1704,Y,5B,7B,225292.211023316
12640,2614,Y,5B,7B,289425.703847269
9636,2036,Y,5B,7B,192853.353212017
5586,1214,Y,5B,7B,171575.998251684
13501,1820,Y,5B,7B,252556.848524048
6000,1092,Y,5B,7B,219377.675461342
8738,1482,Y,5B,7B,193142.268931992
7313,1065,Y,5B,7B,142634.546265673
11409,1471,Y,5B,7B,200806.391905899
9100,1229,N,5B,7B,195533.177852698
12144,1768,Y,5B,7B,210752.460990546
10562,1253,Y,5B,7B,150734.340172256
8846,1728,N,5B,7B,240002.327645915
6629,1792,Y,5B,7B,238066.793631127
6820,904,Y,5B,7B,172157.764666145
12435,2144,Y,5B,7B,222303.986144721
9612,912,Y,5B,7B,190428.82757997
7018,767,Y,5B,7B,134381.89388948
12692,1232,Y,5B,7B,199323.033593698
9018,2172,Y,5B,7B,174612.986898529
4224,1068,Y,5B,7B,148214.812403987
8125,1419,Y,5B,7B,209308.335357488
11070,1430,N,5B,7B,172447.927191551
6420,1505,N,5B,7B,238576.136609725
7500,1301,Y,5B,7B,186337.32690872
16226,1686,Y,5B,7B,180975.622968905
7134,1402,Y,5B,7B,177354.738215525
8500,1502,Y,5B,7B,195587.119147536
13695,1644,Y,5B,7B,186085.388209525
7259,1317,Y,5B,7B,168206.833062907
8125,1561,Y,5B,7B,221104.863359176
13400,1456,Y,5B,7B,207704.839265057
6930,1620,N,5B,7B,178248.1957938
9000,1563,Y,5B,7B,223317.744194757
10142,2398,Y,5B,7B,234579.445288716
8963,1383,Y,5B,7B,155746.378591897
5000,1100,Y,5B,7B,185152.955335317
10625,924,Y,5B,7B,160212.378155168
7200,1774,Y,5B,7B,188793.2126429
9000,1484,Y,5B,7B,191159.582296383
7446,1344,Y,5B,7B,175791.061541135
7200,1164,Y,5B,7B,189538.140331524
11782,2473,Y,5B,7B,175053.803765162
9452,1908,Y,5B,7B,229729.005545737
5586,2098,Y,5B,7B,237556.937887738
8123,1422,Y,5B,7B,212590.246267215
10400,1908,Y,5B,7B,222471.679722343
9803,1732,Y,5B,7B,206363.362666615
10142,1526,Y,5B,7B,217722.233502824
12416,1381,Y,5B,7B,167318.298322132
10200,1680,Y,5B,7B,185580.268325743
10800,1216,Y,5B,7B,188537.31982289
10208,2243,Y,5B,7B,225357.072971851
7438,1750,Y,5B,7B,193915.649204542
21000,1117,Y,5B,7B,157340.08308088
9900,1719,Y,5B,7B,196470.554242331
7560,1155,Y,5B,7B,115591.147506939
8520,2320,Y,5B,7B,237047.883420582
7472,1959,N,5B,7B,241663.825390466
3182,1381,Y,5B,7B,170241.845004267
7227,1226,Y,5B,7B,152864.429744461
13346,1635,Y,5B,7B,218614.439137196
12886,2078,Y,5B,7B,259641.86777632
7200,2612,Y,5B,7B,271909.905621536
8068,2668,Y,5B,7B,309580.123864291
10800,935,Y,5B,7B,166239.20431754
4224,1400,Y,5B,7B,166725.568854269
11029,1217,Y,5B,7B,162235.797540637
10659,1279,N,5B,7B,180034.831659318
6762,1236,Y,5B,7B,179636.146072994
14375,1416,Y,5B,7B,229074.368822153
9320,1215,N,5B,7B,178844.408309465
8414,1739,Y,5B,7B,158304.785906465
9000,1236,Y,5B,7B,159859.356541845
46589,1922,Y,5B,7B,303450.584218765
14442,972,Y,5B,7B,162199.865189285
9636,1266,Y,5B,7B,159764.981611757
9286,2520,Y,5B,7B,271720.261391885
14859,1236,Y,5B,7B,201043.206409646
6000,2259,Y,5B,7B,223741.76005449
8520,1709,Y,5B,7B,229672.551582126
10927,1456,N,5B,7B,155253.954686677
2268,816,Y,5B,7B,158252.747008795
9790,2158,Y,5B,7B,245848.951386634
12095,1560,Y,5B,7B,205922.767635901
10364,1525,Y,5B,7B,217540.860467552
7917,1517,Y,5B,7B,209094.363721683
4388,1707,Y,5B,7B,170115.884750837
15660,1054,Y,5B,7B,173271.882033082
8814,1125,Y,5B,7B,177306.064104011
21750,1456,Y,5B,7B,199669.723429843
10480,928,Y,5B,7B,215217.953548412
9100,1430,Y,5B,7B,174111.682010538
3072,1269,Y,5B,7B,160579.127486124
8450,1092,Y,5B,7B,178138.053814181
8366,3608,Y,5B,7B,285388.610203653
9800,1563,Y,5B,7B,179873.772120344
9000,2234,N,5B,7B,222805.931680103
9196,1742,Y,5B,7B,238626.384835302
8339,1852,Y,5B,7B,180365.84198583
8176,1142,Y,5B,7B,189505.881302506
12099,2082,Y,5B,7B,275231.507458145
10125,3222,Y,5B,7B,296907.277917536
1300,2610,Y,5B,7B,239894.56180121
10650,1456,Y,5B,7B,211699.849103361
6629,1057,Y,5B,7B,189998.515718531
7314,1200,Y,5B,7B,148240.026623567
11639,2466,Y,5B,7B,276157.75238298
6060,1355,Y,5B,7B,223130.132005451
7800,841,Y,5B,7B,166039.332620688
12803,605,Y,5B,7B,144984.627298859
9600,816,Y,5B,7B,202971.176664871
10690,1277,Y,5B,7B,220068.971405501
10041,2715,Y,5B,7B,226343.134268023
9018,1192,Y,5B,7B,191431.108011175
11200,2158,Y,5B,7B,278513.160643901
16059,1258,Y,5B,7B,215838.547891264
6120,864,Y,5B,7B,157135.942792463
8633,2153,Y,5B,7B,247203.964640974
11670,1552,Y,5B,7B,206105.325969312
8520,1856,Y,5B,7B,252520.367344097
10480,816,Y,5B,7B,213028.176546744
11207,1947,Y,5B,7B,218502.408831281
16059,1920,Y,5B,7B,241834.640432705
7200,2696,Y,5B,7B,243648.510624065
11340,796,Y,5B,7B,188376.105394571
14963,1558,Y,5B,7B,216512.777746787
9965,1328,Y,5B,7B,142453.033855874
13600,1788,Y,5B,7B,225715.390512991
8248,1993,Y,5B,7B,220907.849053648
5119,1886,Y,5B,7B,282652.25998261
11423,1776,Y,5B,7B,223422.797748029
10005,1382,Y,5B,7B,135142.803760048
8450,1472,Y,5B,7B,223442.5966307
8635,1664,Y,5B,7B,237053.323803081
3880,1319,Y,5B,7B,184289.822930678
1680,1414,Y,5B,7B,171163.259413956
9382,792,Y,5B,7B,178337.865402021
8405,958,Y,5B,7B,142288.097798982
9588,1268,Y,5B,7B,146025.559770709
14585,768,Y,5B,7B,174678.420257239
10594,1414,Y,5B,7B,166051.669340807
8816,899,Y,5B,7B,199663.410826291
14559,1752,Y,5B,7B,223413.466361143
7500,1616,N,5B,7B,221433.601177759
11846,2042,Y,5B,7B,239752.593294131
1869,1842,Y,5B,7B,200837.648627755
2665,1262,Y,5B,7B,201722.754456967
12464,1052,Y,5B,7B,158592.435745662
9018,858,Y,5B,7B,161475.144544415
22420,1541,Y,5B,7B,192904.355280601
7535,848,Y,5B,7B,206364.149154255
9066,1511,Y,5B,7B,179591.124697971
3951,2945,Y,5B,7B,302914.713952504
9790,1252,Y,5B,7B,178765.974166954
10793,1034,Y,5B,7B,151424.147750163
17423,1092,Y,5B,7B,164065.291580327
8925,1419,Y,5B,7B,256014.468456271
11988,2132,Y,5B,7B,200573.221125759
11070,1391,Y,5B,7B,217115.091010939
8400,1928,Y,5B,7B,264423.143660422
9360,2161,Y,5B,7B,232004.277501262
21872,1683,Y,5B,7B,190564.585552603
9464,1646,Y,5B,7B,199253.262809464
8125,1296,Y,5B,7B,210691.050409611
14364,1487,Y,5B,7B,255341.509340825
11670,1369,Y,5B,7B,246883.711800792
5604,1302,Y,5B,7B,153926.12450534
9142,1792,Y,5B,7B,227768.991663285
7937,999,Y,5B,7B,188997.615314797
8892,1535,Y,5B,7B,144889.049756011
4224,869,Y,5B,7B,169224.644563556
18800,1100,Y,5B,7B,164335.938224261
12108,480,Y,5B,7B,149596.259445646
4426,605,Y,5B,7B,150861.37868239
2887,1080,Y,5B,7B,144548.853824122
2280,1468,Y,5B,7B,156672.167488018
7000,1839,Y,5B,7B,221410.976187227
12640,1229,Y,5B,7B,175443.825613074
8532,1714,Y,5B,7B,233819.753865238
5500,1319,Y,5B,7B,139436.367723752
6000,1041,Y,5B,7B,176827.308072713
12384,1601,Y,5B,7B,251106.142498685
7136,1626,Y,5B,7B,191523.615888526
7032,1285,Y,5B,7B,215932.055748348
46589,1118,Y,5B,7B,219644.824144529
9000,864,Y,5B,7B,203815.698959151
6402,1604,N,5B,7B,214559.193730247
8593,1344,Y,5B,7B,256008.575885946
13710,2034,Y,5B,7B,192655.2542419
6000,848,Y,5B,7B,163458.846895722
8520,2376,Y,5B,7B,232084.719773568
13688,943,Y,5B,7B,173524.636520502
9120,1867,Y,5B,7B,209108.401147043
14803,1400,Y,5B,7B,196479.12884033
9100,1728,Y,5B,7B,195300.705837087
10012,1069,Y,5B,7B,222937.880107811
16226,1184,Y,5B,7B,203259.871419464
9170,1701,Y,5B,7B,217328.500186242
1950,1915,Y,5B,7B,180342.886720853
10800,1131,Y,5B,7B,176961.985954644
8593,1416,Y,5B,7B,217302.990663678
115149,1416,Y,5B,7B,189884.534059278
10005,860,N,5B,7B,247336.831897977
10004,1324,Y,5B,7B,200541.413625638
8400,1557,Y,5B,7B,189377.04749617
8125,1944,Y,5B,7B,232121.801523153
8320,1296,Y,5B,7B,210071.444852168
14963,1152,Y,5B,7B,141972.897754979
10500,858,Y,5B,7B,146545.021826332
4274,1056,Y,5B,7B,203817.651792752
10007,2392,Y,5B,7B,243980.049383912
9066,1986,Y,5B,7B,237041.667625337
11844,1159,Y,5B,7B,172527.417829805
10839,2142,N,5B,7B,211514.125258404
4750,630,Y,5B,7B,182761.722246616
3182,988,Y,5B,7B,154593.074635351
6960,968,Y,5B,7B,194644.794718857
9317,1368,Y,5B,7B,168626.835436624
4251,2414,Y,5B,7B,263998.104990696
16647,2113,Y,2A,5B,139642.315513126
8125,972,Y,2A,5B,95073.0010432137
11844,1144,Y,2A,5B,85465.8420245951
6858,1818,N,2A,5B,137323.208680643
6563,1489,Y,2A,5B,90302.3825373646
7207,2344,Y,2A,5B,165097.864174291
10240,838,Y,2A,5B,109803.390755851
9600,1554,Y,2A,5B,176842.685405101
11317,1872,Y,2A,5B,185811.442396808
10150,894,Y,2A,5B,108947.461876226
8885,1432,Y,2A,5B,163900.832343579
9135,1125,Y,9B,4B,124241.733610697
6371,1665,Y,9B,4B,174663.815900597
11194,1616,Y,9B,4B,164216.384950306
8777,1550,Y,9B,4B,151065.562102455
13891,1327,Y,9B,4B,177765.999002975
7844,1788,Y,4B,3A,139912.881899821
10769,1852,Y,4B,3A,207328.98998765
8640,1077,Y,4B,3A,110033.790467633
8777,1402,Y,6B,1A,139566.37745473
13695,3112,Y,6B,1A,221246.297693685
2572,1734,Y,6B,1A,136235.97729142
4438,1183,N,6B,1A,160100.333088625
21535,816,Y,5B,1A,113764.974002396
9236,1908,Y,5B,1A,151002.115147739
11616,1635,Y,5B,1A,131069.520992556
5520,1775,Y,5B,1A,135121.186036696
11600,840,Y,5B,1A,107536.17693744
8176,1501,Y,5B,1A,115113.089538552
3951,1539,Y,5B,1A,160776.414399711
1680,1768,Y,5B,1A,138089.829908764
159000,2256,Y,5B,1A,146577.437433086
7590,1788,Y,5B,1A,151805.372249581
6060,1242,Y,5B,1A,159647.022177558
14145,999,Y,5B,1A,131277.782391814
8730,1053,Y,5B,1A,135012.004921849
11075,864,Y,5B,1A,117174.16645748
12095,2229,Y,5B,1A,133874.463901968
8123,1872,Y,5B,1A,161401.083711065
17920,848,Y,3A,4B,99910.7200173612
9320,1915,Y,3A,4B,98070.2795255813
19900,764,Y,3A,4B,87456.4623377042
7875,1776,Y,3A,4B,134064.900371795
9591,1968,Y,3A,4B,147356.229879238
8925,1494,Y,3A,4B,110066.431662344
14850,1733,Y,3A,4B,179064.676026179
14375,1306,Y,3A,4B,93866.8072850393
5119,848,Y,3A,4B,70519.9790617442
8712,1552,Y,3A,4B,147638.307332339
5500,948,Y,3A,4B,115340.67531335
7200,1442,Y,3A,4B,115793.714696666
14375,987,Y,3A,4B,134918.695784901
7711,864,Y,3A,4B,112643.013087856
15611,996,Y,1A,6B,99189.7396064921
10150,1200,Y,1A,6B,102945.398266172
10400,1590,Y,1A,6B,127407.882952046
4712,1430,Y,7B,3A,99483.2623680099
7875,1196,Y,7B,3A,126316.14624559
7677,1664,Y,7B,3A,141671.544209027
10005,1674,Y,7B,3A,158142.882329364
11625,1077,Y,7B,3A,111329.664374127
4500,2728,Y,7B,3A,220121.561425651
13000,1688,Y,7B,3A,141791.4798073
11214,720,N,7B,3A,119923.640464608
12493,2042,N,7B,3A,163330.914662546
8846,1098,Y,7B,3A,139445.281246196
115149,1352,Y,4B,4B,175006.11464295
53504,1567,N,4B,4B,169999.379557557
8176,2022,Y,4B,4B,165238.788992994
3604,894,Y,4B,4B,95265.6562610009
12474,875,Y,4B,4B,158353.092520039
1950,1700,Y,4B,4B,128603.10192065
10594,1092,Y,4B,4B,104178.063300814
8450,2127,Y,4B,4B,165173.02558717
9590,1339,N,4B,4B,137102.085100768
7875,987,Y,4B,4B,52749.8751495468
7750,1402,Y,4B,4B,135039.099958803
1491,894,Y,4B,4B,92515.6117502585
2448,1691,Y,4B,4B,136274.009256214
13560,1509,Y,4B,4B,159715.200308163
7301,1370,Y,4B,4B,149706.777018649
9084,1386,Y,4B,4B,144974.040648668
14850,860,Y,4B,4B,114497.385389573
21535,1517,Y,4B,4B,172099.099482091
9100,1660,Y,4B,4B,204518.357334979
10769,1710,Y,4B,4B,157541.832483883
7200,864,Y,4B,4B,91301.1131727387
9100,2520,Y,4B,4B,178946.070321047
2651,838,Y,4B,4B,102297.517381646
8963,1526,Y,4B,4B,175252.10377135
11787,825,Y,4B,4B,79308.2231616379
9636,1734,N,4B,4B,161079.223822171
12438,1234,Y,4B,4B,124124.130157724
9600,1440,Y,3A,2A,76644.9118184288
53227,1310,Y,3A,2A,137370.365774774
12692,1269,Y,8B,6B,143387.017164052
4280,520,N,8B,6B,104177.376969524
7200,1915,Y,8B,6B,152746.350073697
10335,1473,Y,8B,6B,162693.009224299
10800,1651,Y,8B,6B,150538.587463252
17423,1742,Y,8B,6B,183942.667686927
10264,1200,Y,8B,6B,165485.443500347
9317,1464,Y,8B,6B,156387.257187755
7800,2236,Y,8B,6B,191185.061267393
13350,2028,Y,8B,6B,208459.119181159
10918,2320,Y,8B,6B,184009.7698895
19900,1709,N,8B,6B,180626.767488897
2592,1621,Y,8B,6B,184144.19718901
9937,1494,Y,8B,6B,148545.89215492
8461,1039,Y,8B,6B,112886.544514819
7056,1547,Y,8B,6B,155522.805299445
8834,1137,Y,8B,6B,161565.024906994
1680,1482,Y,8B,6B,164593.148905088
10400,1268,Y,8B,6B,95573.4894978981
11207,1720,Y,8B,6B,158190.95939057
7711,1442,Y,8B,6B,141370.748322074
14803,2046,Y,8B,6B,198803.309349252
15750,2574,Y,8B,6B,216164.978015093
4224,616,Y,8B,6B,112324.706498606
7446,1726,Y,8B,6B,161328.096488507
28698,1375,Y,8B,6B,143400.875879891
6970,1419,Y,8B,6B,143202.254483375
13125,1533,Y,8B,6B,160679.998044652
9017,886,Y,8B,6B,141481.595478388
1596,1487,Y,8B,6B,110114.315206075
4712,884,Y,8B,6B,110315.743139228
14260,904,N,8B,6B,151365.060029343
9375,2612,N,8B,6B,209587.538227428
10440,1505,Y,8B,6B,152614.631880435
7588,2082,Y,8B,6B,161379.250648336
13286,968,Y,8B,6B,162680.403496834
8125,1112,Y,8B,6B,170226.973399145
10159,848,Y,8B,6B,90769.6593007584
3922,2080,Y,8B,6B,156234.188956875
7340,1572,Y,8B,6B,214304.907547762
13560,816,Y,8B,6B,156129.290135311
11694,1652,Y,8B,6B,180809.86289294
19138,1063,Y,8B,6B,156515.228336166
15576,1203,Y,8B,6B,162830.027810246
